stage,specification,x,y,restriction,high_information,negative_control,method,bins,baseline_group,n,mean_followup_percentile,mean_percentile_ci90_low,mean_percentile_ci90_high,top_quartile_followup_rate
full_year,absz_swing_path_tilt__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_swing_path_tilt,all,False,False,pooled,10,5,38,0.5514599855803892,0.4749369142033166,0.6290645277577506,0.2894736842105263
full_year,absz_swing_path_tilt__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_swing_path_tilt,all,False,False,pooled,10,6,48,0.5339968607305936,0.4689800941780823,0.6035441638127853,0.3333333333333333
full_year,absz_swing_path_tilt__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_swing_path_tilt,all,False,False,pooled,10,7,47,0.577109443310988,0.5102338968230837,0.6469141649664821,0.3829787234042553
full_year,absz_swing_path_tilt__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_swing_path_tilt,all,False,False,pooled,10,8,43,0.41117792290538396,0.33845372730168843,0.48670356801529147,0.16279069767441862
full_year,absz_swing_path_tilt__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_swing_path_tilt,all,False,False,pooled,10,9,50,0.4913013698630136,0.4209092465753425,0.5558236301369862,0.24
full_year,absz_swing_path_tilt__saturating_exposure_pitcher,saturating_exposure_pitcher,absz_swing_path_tilt,all,False,False,pooled,10,10,47,0.5663982803847275,0.4988487321480617,0.6297453366365491,0.3191489361702128
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,4,1,112,0.5215736040609137,0.4753202803964225,0.5650629985496736,0.26785714285714285
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,4,2,129,0.5189404373089889,0.4816157084956519,0.5608245123886724,0.24031007751937986
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,4,3,120,0.4629018612521151,0.4220064861816131,0.5047045967287084,0.16666666666666666
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,4,4,104,0.5044741637381231,0.4580811531953664,0.547570935832357,0.2692307692307692
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,10,1,41,0.5468408237381867,0.4573542156741364,0.6328958771821221,0.3902439024390244
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,10,2,47,0.5108723044245239,0.44628109587068443,0.5778395795082262,0.2127659574468085
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,10,3,49,0.5204426948444353,0.45861217583480096,0.5788666735729825,0.20408163265306123
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,10,4,52,0.4965182871274242,0.44295359885461405,0.5582292073408824,0.19230769230769232
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,10,5,52,0.5309124040088506,0.46442144995444495,0.5935685929975268,0.28846153846153844
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,10,6,48,0.38011139311900727,0.32840877044557243,0.43573216300056394,0.0625
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,10,7,48,0.4706711787930062,0.4080583756345178,0.5323568809926678,0.16666666666666666
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,10,8,49,0.5260713422424806,0.4611157153216616,0.58985289547291,0.24489795918367346
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,10,9,44,0.5516459006306722,0.48776342101215203,0.6168281802799569,0.29545454545454547
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,unpooled,10,10,35,0.4893159294174523,0.399869470630892,0.581341551849166,0.34285714285714286
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,4,1,123,0.5188051119089871,0.4746419875366266,0.5681097217063541,0.2764227642276423
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,4,2,118,0.5088330608850268,0.4643996099687401,0.5533410766009922,0.2796610169491525
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,4,3,104,0.46716777300533646,0.4234511258622934,0.5112114408434206,0.18269230769230768
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,4,4,120,0.4952481669486746,0.4552086858432037,0.5374880146644107,0.26666666666666666
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,10,1,48,0.5326776649746193,0.4603849407783418,0.6021996615905245,0.2708333333333333
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,10,2,48,0.5104695431472082,0.43287507050197405,0.5880411026508742,0.2708333333333333
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,10,3,52,0.49469608225953404,0.4231501366653651,0.570717818560458,0.3076923076923077
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,10,4,49,0.4546255050243448,0.3913170344279844,0.517319313512207,0.16326530612244897
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,10,5,44,0.5859867712659591,0.5132556529764652,0.6606022150438393,0.38636363636363635
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,10,6,42,0.46660220771895905,0.4008480380307792,0.537650068487632,0.16666666666666666
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,10,7,42,0.42514704697445815,0.3628615744097978,0.49219845298525494,0.11904761904761904
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,10,8,41,0.5463455903594568,0.4822417564277165,0.6193099748256365,0.2926829268292683
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,10,9,48,0.4433164128595601,0.37729836435420194,0.5151596869712352,0.25
full_year,absz_bat_speed__log_exposure_pitcher,log_exposure_pitcher,absz_bat_speed,all,False,False,pooled,10,10,51,0.5271059354367805,0.46047244616966915,0.5922265352841644,0.29411764705882354
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,4,1,111,0.49307527866849904,0.44051076500229047,0.540397007176668,0.3063063063063063
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,4,2,127,0.5062258107567061,0.46991658881622855,0.5412458294408116,0.1889763779527559
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,4,3,124,0.5354975396391469,0.4969054127938765,0.5749056861673044,0.2661290322580645
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,4,4,102,0.4962944499833832,0.45032153539381853,0.5440079760717846,0.24509803921568626
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,10,1,42,0.4736077481840194,0.39041364003228407,0.5588599677158999,0.3333333333333333
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,10,2,48,0.48266242937853104,0.4063541666666667,0.5612464689265537,0.2916666666666667
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,10,3,47,0.5324017309772809,0.4707554994590695,0.594767399927876,0.23404255319148937
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,10,4,52,0.44745762711864406,0.39237125162972614,0.500700782268579,0.11538461538461539
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,10,5,49,0.5647353856796957,0.5051643030093393,0.619121411276375,0.2653061224489796
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,10,6,50,0.5279322033898305,0.4683949152542373,0.585864406779661,0.26
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,10,7,51,0.5289963443004321,0.4672366234629444,0.5900515121302758,0.2549019607843137
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,10,8,45,0.4939924670433144,0.43575706214689275,0.5572730696798492,0.2222222222222222
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,10,9,45,0.5307156308851223,0.46739736346516014,0.5971016949152542,0.26666666666666666
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,unpooled,10,10,35,0.5010411622276029,0.4165738498789347,0.5947578692493946,0.2857142857142857
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,4,1,126,0.46065375302663436,0.4192440139897767,0.5074414850686036,0.23809523809523808
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,4,2,110,0.5262403697996918,0.48118952234206475,0.5699738058551618,0.23636363636363636
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,4,3,112,0.5423123486682808,0.49693628934624695,0.5867592312348668,0.3125
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,4,4,116,0.4901081239041496,0.44448860315604916,0.5335352133255405,0.27586206896551724
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,10,1,56,0.4560835351089588,0.39415708232445523,0.5254661016949151,0.23214285714285715
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,10,2,45,0.4791148775894538,0.39643126177024485,0.5566610169491525,0.2222222222222222
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,10,3,47,0.4339523981247746,0.372573025604039,0.5032203389830509,0.2127659574468085
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,10,4,49,0.5934797647872708,0.5289986163957108,0.6567589069526115,0.32653061224489793
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,10,5,39,0.4961973055193394,0.42769665362885695,0.5719643633202954,0.1794871794871795
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,10,6,47,0.4411648034619545,0.37973314100252437,0.5016083663901911,0.1702127659574468
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,10,7,44,0.6428351309707242,0.5740350539291217,0.7087788906009245,0.45454545454545453
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,10,8,44,0.5464175654853621,0.47256741140215724,0.6167218798151002,0.3409090909090909
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,10,9,39,0.5490873533246414,0.48123424598000863,0.6184180790960453,0.28205128205128205
full_year,absz_bat_speed__log_exposure_pa,log_exposure_pa,absz_bat_speed,all,False,False,pooled,10,10,54,0.428060263653484,0.3592780916509732,0.4991415568110483,0.24074074074074073
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,4,1,116,0.48062897485267514,0.43834018904253463,0.5266249489468463,0.22413793103448276
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,4,2,124,0.474250859669232,0.43593894983898257,0.5126105289012609,0.1935483870967742
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,4,3,122,0.5397353748855787,0.4994126376522149,0.5781642672880086,0.29508196721311475
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,4,4,103,0.4829481050712139,0.43708212179455574,0.5295820807254448,0.21359223300970873
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,10,1,42,0.5145032632342277,0.4369833212472806,0.5952380952380951,0.2857142857142857
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,10,2,47,0.4616229254419124,0.39010152284263955,0.5360946106490981,0.2127659574468085
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,10,3,51,0.44821007929398493,0.3916376364420557,0.5026210145648784,0.1568627450980392
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,10,4,46,0.49345251232251913,0.4338409475465314,0.5602975796365777,0.1956521739130435
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,10,5,54,0.47587265776775084,0.41263082032963594,0.5405887698188883,0.2037037037037037
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,10,6,50,0.5471742808798646,0.49061928934010157,0.6044365482233502,0.26
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,10,7,50,0.5341793570219965,0.4668223350253807,0.601818950930626,0.32
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,10,8,48,0.522031866892273,0.45388818386914837,0.5941307106598983,0.3125
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,10,9,39,0.46611566662328074,0.39656384224912145,0.5400147511822639,0.20512820512820512
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,unpooled,10,10,38,0.48125389616172426,0.40609137055837563,0.5558731855018255,0.15789473684210525
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,4,1,130,0.4527918781725888,0.40859039437719646,0.4948600806976442,0.24615384615384617
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,4,2,106,0.5132969383520097,0.46859975098170675,0.5591609999042236,0.2830188679245283
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,4,3,110,0.538486386709737,0.4921650515305338,0.5802399630826027,0.2727272727272727
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,4,4,119,0.4914686686857484,0.446472294501557,0.5362908615222739,0.23529411764705882
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,10,1,51,0.4701403404001195,0.4028831160213662,0.5390381871868882,0.21568627450980393
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,10,2,53,0.45105832774638444,0.37571273505092107,0.5244261405357085,0.2830188679245283
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,10,3,47,0.5063001764049395,0.4390754941138351,0.5745436872232422,0.3404255319148936
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,10,4,41,0.4647558912137345,0.38633774916429364,0.5392720069332673,0.1951219512195122
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,10,5,44,0.5122288878634056,0.4372654207045069,0.5787590370712198,0.2727272727272727
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,10,6,46,0.5474141102037814,0.46956521739130425,0.6143695284337526,0.34782608695652173
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,10,7,46,0.5524166850584861,0.4852994188185096,0.6201739866107556,0.2391304347826087
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,10,8,40,0.3994500846023688,0.33083756345177673,0.4707741116751269,0.1
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,10,9,50,0.5393570219966158,0.47474788494077835,0.6032876480541455,0.3
full_year,absz_bat_speed__log_exposure_type,log_exposure_type,absz_bat_speed,all,False,False,pooled,10,10,47,0.5144724052273463,0.44635669798754374,0.5844223638261872,0.2553191489361702
full_year,absz_bat_speed__log_kernel_exposure,log_kernel_exposure,absz_bat_speed,all,False,False,unpooled,4,1,107,0.4986874772680551,0.45225817164002086,0.5445791229817986,0.27102803738317754
full_year,absz_bat_speed__log_kernel_exposure,log_kernel_exposure,absz_bat_speed,all,False,False,unpooled,4,2,128,0.5225914763113367,0.4822612626903553,0.5615687129864636,0.203125
full_year,absz_bat_speed__log_kernel_exposure,log_kernel_exposure,absz_bat_speed,all,False,False,unpooled,4,3,125,0.47553976311336726,0.43744433164128593,0.5110761421319796,0.16
full_year,absz_bat_speed__log_kernel_exposure,log_kernel_exposure,absz_bat_speed,all,False,False,unpooled,4,4,105,0.5121505116428975,0.4632914350173234,0.5598066231568769,0.3238095238095238
full_year,absz_bat_speed__log_kernel_exposure,log_kernel_exposure,absz_bat_speed,all,False,False,unpooled,10,1,38,0.5714667379107667,0.48957609760441717,0.6523376970344642,0.39473684210526316
full_year,absz_bat_speed__log_kernel_exposure,log_kernel_exposure,absz_bat_speed,all,False,False,unpooled,10,2,44,0.4748884786955852,0.4020131518227965,0.5449238578680203,0.2727272727272727
full_year,absz_bat_speed__log_kernel_exposure,log_kernel_exposure,absz_bat_speed,all,False,False,unpooled,10,3,51,0.45676984837928414,0.40446567798015987,0.5107892903354235,0.09803921568627451
